alpha_key,date_first_relation,date_of_birth,flag_last90_active_mob_rob,gender,state,amount_deposit_spot_balance,total_deposits_ixi,Business Line Of Credit,Cdira,Checking,Commercial Loan,Credit Card,Escrow,Standalone Savings,Home Equity,Investments,Loan,Loan - Personal,Loc - Personal,Money Market,Mortgage,Odloc,Other,Savings,age,tenure_years,sow,n_products
user_03799,2014-06-11,2001-06-24,1,Female,IL,25153.68,396600.99,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,24.7,11.78,0.0634,5
user_03800,2015-11-12,1958-01-25,1,Male,OK,37205.25,95518.68,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,68.2,10.36,0.3895,6
user_03801,2014-02-27,1975-02-20,1,,AZ,313972.1,399052.78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51.1,12.07,0.7868,2
user_03802,2014-06-08,1963-12-20,1,Male,NY,9510.14,17087.21,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,62.3,11.79,0.5566,7
user_03803,2014-11-26,2003-02-21,1,Female,NE,44867.01,121122.74,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,23.1,11.32,0.3704,5
user_03804,2018-05-06,2003-02-11,1,Female,IN,11819.02,125878.31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,23.1,7.88,0.0939,3
user_03805,2025-06-14,1961-10-14,1,Male,IN,101076.94,160466.95,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,64.4,0.77,0.6299,4
user_03806,2017-01-26,1999-02-05,1,Male,TN,18813.75,33233.09,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,27.1,9.15,0.5661,6
user_03807,2021-10-08,1996-06-15,1,,LA,47129.83,294132.75,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,29.8,4.45,0.1602,6
user_03808,2014-07-08,1978-04-12,0,Female,CA,9180.34,81167.06,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,47.9,11.71,0.1131,3
user_03809,2018-12-09,1973-11-24,0,Female,WA,211983.89,275095.77,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,52.3,7.29,0.7706,3
user_03810,2012-08-07,1992-10-12,0,Male,CA,49107.43,53322.94,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,33.4,13.62,0.9209,6
user_03811,2017-02-03,1981-12-28,0,Female,TN,53089.6,126817.85,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,44.2,9.13,0.4186,5
user_03812,2017-09-30,1970-06-25,1,Female,AK,121697.25,922812.56,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,55.7,8.48,0.1319,4
user_03813,2012-05-25,1982-01-31,0,Female,KS,10023.9,50377.95,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,44.1,13.83,0.199,3
user_03814,2018-11-04,1985-02-03,0,Female,NE,21512.53,52913.4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,41.1,7.38,0.4066,3
user_03815,2020-04-14,2000-08-20,1,Female,AZ,55187.0,446871.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.6,5.94,0.1235,2
user_03816,2020-05-05,1981-08-19,0,Female,PA,5431.83,26889.09,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,44.6,5.88,0.202,5
user_03817,2013-01-15,1964-02-02,0,Female,GA,6178.72,25407.24,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,62.1,13.18,0.2432,5
user_03818,2014-10-06,1972-11-20,0,Male,NJ,16796.12,20690.37,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,53.3,11.46,0.8118,3
user_03819,2023-05-13,1959-07-29,0,Female,SD,11444.0,27689.42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,66.7,2.86,0.4133,2
user_03820,2018-08-03,1997-12-01,1,Female,NY,29785.64,638785.38,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,28.3,7.64,0.0466,5
user_03821,2020-05-06,2003-09-04,1,Female,MN,84232.52,288457.15,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,22.5,5.88,0.292,5
user_03822,2016-05-08,1976-10-25,1,Male,IN,110666.25,230692.12,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,49.4,9.87,0.4797,6
user_03823,2024-12-22,1995-04-19,1,Female,CA,394632.62,1302647.71,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,30.9,1.25,0.3029,4
user_03824,2015-05-17,1974-07-11,0,Male,VA,43794.72,215892.55,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,51.7,10.85,0.2029,5
user_03825,2014-12-18,1959-01-11,0,Female,NY,54157.31,492044.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,67.2,11.26,0.1101,3
user_03826,2022-06-12,1987-05-15,1,Male,NY,43676.31,321717.51,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38.9,3.78,0.1358,2
user_03827,2023-07-19,1976-10-01,0,Female,MI,66087.82,172381.08,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,49.5,2.68,0.3834,3
user_03828,2016-08-18,1970-02-21,1,Male,KY,72581.01,899613.16,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,56.1,9.59,0.0807,4
user_03829,2022-01-02,1996-09-21,0,Male,CA,136074.67,1170228.71,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29.5,4.22,0.1163,3
user_03830,2012-01-28,1959-05-11,1,Male,DE,135437.79,425134.47,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66.9,14.15,0.3186,2
user_03831,2014-06-27,1994-02-01,1,Male,MA,83922.89,339454.46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32.1,11.74,0.2472,2
user_03832,2011-11-18,1963-10-24,1,Male,GA,275577.77,1997007.61,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,62.4,14.34,0.138,3
user_03833,2017-12-23,1971-03-24,1,Female,AR,46468.33,492027.08,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,55.0,8.25,0.0944,4
user_03834,2012-02-13,1997-03-06,1,Female,NJ,21601.9,28727.27,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,29.0,14.11,0.752,7
user_03835,2025-07-12,1967-12-26,1,Female,MN,26285.26,124632.37,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,58.2,0.7,0.2109,7
user_03836,2021-07-11,1994-05-27,1,Female,MA,39632.94,173254.39,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,31.8,4.7,0.2288,5
user_03837,2025-09-13,1974-04-03,1,Male,SC,12259.49,34806.12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.0,0.52,0.3522,3
user_03838,2015-11-27,1956-03-29,1,,NY,21555.29,60945.53,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,70.0,10.32,0.3537,7
user_03839,2018-04-29,1956-07-26,0,Female,AL,11459.94,119385.58,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,69.7,7.9,0.096,4
user_03840,2021-07-23,1960-08-30,1,Male,RI,67993.68,467386.85,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,65.6,4.67,0.1455,3
user_03841,2021-04-23,1979-07-10,1,Female,MO,68803.03,1663294.37,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,46.7,4.91,0.0414,5
user_03842,2016-05-24,1976-04-01,1,Female,NE,5386.87,15304.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,9.83,0.352,2
user_03843,2023-02-12,1989-03-19,1,Female,TX,20527.47,102665.02,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,37.0,3.11,0.1999,4
user_03844,2018-04-08,1958-03-06,0,Female,CA,402175.72,2309183.56,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,68.0,7.96,0.1742,6
user_03845,2016-10-31,1980-05-13,1,Male,NY,95813.01,879422.78,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,45.9,9.39,0.1089,3
user_03846,2022-04-02,1965-08-23,0,Female,ID,77623.2,1031321.73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60.6,3.97,0.0753,2
user_03847,2022-06-02,1986-03-30,1,Male,AR,20278.45,97949.09,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,40.0,3.81,0.207,5
user_03848,2020-08-05,1967-03-16,0,Female,MI,63522.97,118579.21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,59.0,5.63,0.5357,3
user_03849,2017-02-21,1993-01-02,0,Male,ID,44223.25,112229.74,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,33.2,9.08,0.394,4
user_03850,2022-01-16,1967-07-15,1,Female,AL,17297.58,86899.21,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,58.7,4.18,0.1991,3
user_03851,2020-03-25,2001-12-05,1,Male,MO,24881.26,273779.92,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,24.3,5.99,0.0909,4
user_03852,2017-11-06,1998-12-26,1,Male,IL,25563.32,36018.53,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,27.2,8.38,0.7097,3
user_03853,2023-01-09,1986-08-13,1,Male,MI,7540.24,13253.38,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,39.6,3.2,0.5689,2
user_03854,2017-06-24,1980-02-15,1,Male,AK,9192.44,75497.88,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,46.1,8.74,0.1218,7
user_03855,2023-09-24,1968-08-27,1,Female,MD,35420.83,56396.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,57.6,2.49,0.6281,4
user_03856,2023-08-31,1986-04-10,0,Female,MN,16265.8,29637.68,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,40.0,2.56,0.5488,4
user_03857,2022-04-19,2003-04-22,0,Male,MN,31360.86,348901.86,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22.9,3.93,0.0899,3
user_03858,2021-07-30,1987-12-16,1,Female,OR,6552.71,24601.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.3,4.65,0.2664,2
user_03859,2025-04-19,1982-04-08,1,Female,WY,117713.5,415716.74,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0.93,0.2832,3
user_03860,2011-10-14,1977-01-15,1,Male,AZ,546337.99,7316394.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49.2,14.44,0.0747,3
user_03861,2021-04-06,1972-01-10,1,Female,MD,154398.54,295643.96,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,54.2,4.96,0.5222,4
user_03862,2014-01-23,1991-11-04,0,Male,TX,174740.87,284893.8,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,34.4,12.16,0.6134,5
user_03863,2012-08-25,1973-09-15,1,Male,NY,95393.41,1574006.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,13.57,0.0606,1
user_03864,2014-02-13,1972-08-24,1,Male,WI,61890.43,334294.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6,12.1,0.1851,1
user_03865,2013-09-03,1965-05-24,1,Male,OK,49923.41,385389.21,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,60.8,12.55,0.1295,4
user_03866,2024-04-12,1978-02-14,1,Female,PA,15017.72,52476.39,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,48.1,1.94,0.2862,6
user_03867,2020-05-03,1963-09-13,1,Female,CA,103000.04,423880.11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62.5,5.89,0.243,1
user_03868,2014-11-28,1993-02-22,1,Male,HI,95919.82,244814.32,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,33.1,11.32,0.3918,4
user_03869,2017-05-19,1968-08-22,1,Female,NY,25817.46,149238.7,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,57.6,8.84,0.173,4
user_03870,2025-08-26,2001-12-07,1,Male,NV,84594.34,737278.52,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,24.3,0.57,0.1147,5
user_03871,2017-07-03,1999-02-01,0,,RI,19568.64,102587.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27.1,8.72,0.1908,2
user_03872,2014-01-23,1960-12-27,1,Female,WY,21122.86,221203.14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,65.2,12.16,0.0955,3
user_03873,2013-09-17,1980-06-22,0,Female,FL,114067.33,868446.03,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.7,12.51,0.1313,3
user_03874,2020-03-01,1973-03-08,1,Female,MA,75436.81,146136.57,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,53.0,6.06,0.5162,5
user_03875,2022-04-22,1974-01-20,1,Male,TX,34067.0,135983.57,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,52.2,3.92,0.2505,3
user_03876,2021-03-29,1969-06-25,0,,TX,29650.03,92827.91,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,56.7,4.98,0.3194,4
user_03877,2021-06-07,1991-12-13,1,Male,TX,55500.38,454472.36,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,34.3,4.79,0.1221,5
user_03878,2020-09-14,1995-04-25,1,Female,NY,4973.79,32247.86,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.9,5.52,0.1542,3
user_03879,2021-05-10,2002-02-05,1,Male,WY,18125.85,89949.22,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,24.1,4.87,0.2015,5
user_03880,2019-02-06,1960-12-26,0,Female,KS,9860.45,99424.9,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,65.2,7.12,0.0992,3
user_03881,2025-02-20,1993-01-17,0,Male,CA,45644.64,45986.23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,33.2,1.08,0.9926,3
user_03882,2021-09-27,1975-06-20,1,Male,CA,166168.88,459666.15,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,50.8,4.48,0.3615,5
user_03883,2021-03-02,1981-06-25,1,Male,MI,79778.41,236186.88,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,44.7,5.06,0.3378,3
user_03884,2023-07-05,1996-02-09,1,Female,TN,24358.11,133520.15,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,30.1,2.72,0.1824,5
user_03885,2012-12-30,1983-07-13,1,Female,MI,19273.79,134423.39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,42.7,13.23,0.1434,3
user_03886,2015-12-08,2000-01-25,1,Female,NY,18210.95,81530.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,10.29,0.2234,1
user_03887,2012-07-03,1995-05-24,1,Female,KS,495815.08,776064.12,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,30.8,13.72,0.6389,8
user_03888,2017-08-02,1997-03-29,1,Female,OR,48829.63,303006.63,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,29.0,8.64,0.1612,3
user_03889,2024-02-22,1963-01-02,1,Male,CT,57189.12,283954.24,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,63.2,2.08,0.2014,3
user_03890,2012-08-11,1975-11-09,0,Female,NV,3572.65,4944.8,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,50.4,13.61,0.7225,5
user_03891,2019-02-02,1957-12-10,0,Female,FL,10908.43,38598.55,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,68.3,7.13,0.2826,4
user_03892,2015-10-21,1982-06-05,1,Female,MN,42676.58,257976.85,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,43.8,10.42,0.1654,6
user_03893,2020-03-14,1994-02-27,1,Male,MI,24751.05,416312.04,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32.1,6.02,0.0595,2
user_03894,2018-07-25,1973-10-18,1,Male,NY,52790.55,98995.61,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,52.4,7.66,0.5333,4
user_03895,2018-08-20,1957-09-30,1,Female,NE,51962.23,438172.86,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,68.5,7.59,0.1186,4
user_03896,2021-08-08,1977-08-06,1,Male,WI,92499.68,175217.17,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,48.6,4.62,0.5279,6
user_03897,2017-09-08,2003-05-02,1,Male,UT,4776.31,7746.04,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.9,8.54,0.6166,5
user_03898,2015-02-02,1989-01-16,1,Male,IL,11945.9,20310.04,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,37.2,11.13,0.5882,2
user_03899,2025-06-09,1957-12-23,1,Female,CA,39929.99,290365.03,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,68.2,0.79,0.1375,4
user_03900,2023-11-01,1978-04-23,1,Male,CA,20692.65,102893.36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,47.9,2.39,0.2011,3
user_03901,2013-07-07,1956-08-17,0,Female,FL,31010.61,108048.26,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,69.6,12.71,0.287,5
user_03902,2017-06-21,1978-10-06,0,Female,FL,51289.98,331544.15,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,47.5,8.75,0.1547,3
user_03903,2011-08-11,2003-08-16,1,Female,TX,18407.22,85233.96,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,22.6,14.61,0.216,4
user_03904,2016-12-17,1960-07-28,0,Male,VA,56678.03,277494.69,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,65.7,9.26,0.2042,3
user_03905,2016-04-03,1966-01-27,1,Female,FL,86439.43,303876.99,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,60.2,9.97,0.2845,6
user_03906,2012-09-10,1968-06-18,1,,PA,48655.14,95843.79,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,57.8,13.53,0.5077,4
user_03907,2016-02-25,1955-09-19,0,Male,TX,106861.74,1853037.6,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,70.5,10.07,0.0577,4
user_03908,2020-12-13,1994-06-01,1,Male,LA,3317.24,45580.41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.8,5.27,0.0728,3
user_03909,2018-01-27,1958-12-06,1,Male,TX,22274.01,356219.64,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,67.3,8.15,0.0625,4
user_03910,2022-04-25,1992-08-05,1,Female,WI,131296.69,382224.32,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,33.6,3.91,0.3435,4
user_03911,2020-11-19,1955-09-09,1,Male,WV,15949.68,41425.5,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,70.5,5.34,0.385,5
user_03912,2015-11-12,1994-08-27,1,Female,PA,13552.78,43599.06,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,31.6,10.36,0.3109,3
user_03913,2023-07-28,1976-09-16,1,Male,KY,38672.96,409290.93,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,49.5,2.65,0.0945,3
user_03914,2015-12-26,1964-10-04,1,Female,FL,44074.42,197497.51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,61.5,10.24,0.2232,4
user_03915,2017-04-05,2000-04-26,1,Female,WY,23689.36,68749.73,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,25.9,8.96,0.3446,5
user_03916,2021-04-05,2000-11-21,1,Male,HI,411147.11,2465230.11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,25.3,4.96,0.1668,3
user_03917,2025-01-29,1961-09-26,1,Female,MI,63462.64,157794.29,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,64.5,1.14,0.4022,3
user_03918,2015-07-06,2001-03-16,0,,GA,15229.02,23078.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,10.71,0.6599,1
user_03919,2013-10-09,1973-07-14,0,Female,MO,7998.5,39751.26,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,52.7,12.45,0.2012,4
user_03920,2015-02-22,1957-04-25,1,Female,CA,73211.63,217129.9,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,68.9,11.08,0.3372,5
user_03921,2019-08-18,1973-06-28,0,Female,TN,14802.08,65615.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7,6.6,0.2256,1
user_03922,2016-04-02,1980-03-05,1,Male,MT,595740.79,595740.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,9.97,1.0,0
user_03923,2019-09-19,1983-05-13,1,Female,MA,75203.21,165096.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.9,6.51,0.4555,1
user_03924,2020-07-14,1972-04-26,1,Female,KS,88113.77,380917.59,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53.9,5.69,0.2313,2
user_03925,2020-12-26,1975-08-20,1,Female,NY,60648.03,80799.81,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,50.6,5.24,0.7506,4
user_03926,2022-09-03,1979-02-20,1,Male,SC,172871.03,236662.48,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.1,3.55,0.7305,3
user_03927,2011-09-03,1996-07-19,0,Male,VT,2540.2,11743.03,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,29.7,14.55,0.2163,4
user_03928,2016-01-26,1971-02-03,1,Female,TX,10619.99,83429.67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55.1,10.15,0.1273,2
user_03929,2023-03-13,1967-03-28,1,Female,MI,155652.83,341810.07,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,59.0,3.03,0.4554,4
user_03930,2013-03-09,1968-10-13,1,Female,TX,272423.65,989952.59,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,57.4,13.04,0.2752,6
user_03931,2023-07-16,2000-06-22,1,Female,NH,10219.77,37830.13,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,25.7,2.69,0.2701,4
user_03932,2017-02-13,1969-01-30,1,Female,NC,5074.89,6517.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57.1,9.1,0.7787,1
user_03933,2023-05-02,1967-09-27,0,Male,OH,55019.55,635744.97,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,58.5,2.89,0.0865,6
user_03934,2020-06-29,1995-01-21,1,Female,MD,80572.5,311933.94,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,31.2,5.73,0.2583,8
user_03935,2016-03-07,1961-10-11,0,Male,MO,53705.82,209710.85,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,64.4,10.04,0.2561,4
user_03936,2011-03-29,1978-01-13,1,Female,OH,41892.53,253026.52,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,48.2,14.98,0.1656,5
user_03937,2011-05-06,1980-08-08,1,Male,IL,4876.54,6274.17,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,45.6,14.88,0.7772,7
user_03938,2012-09-28,1968-02-02,1,Female,PA,28692.92,268432.04,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58.1,13.48,0.1069,3
user_03939,2022-04-26,1978-09-25,0,Female,IA,34314.95,356405.76,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47.5,3.91,0.0963,2
user_03940,2024-05-17,1976-12-27,1,Female,NY,23307.48,116886.06,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,49.2,1.85,0.1994,4
user_03941,2012-08-06,1988-08-13,1,Male,TX,4500.45,29193.41,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,37.6,13.63,0.1542,5
user_03942,2012-05-05,1957-10-31,1,Female,AZ,90771.59,313400.75,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,68.4,13.88,0.2896,3
user_03943,2021-09-09,1955-10-02,0,Male,GA,127176.7,1137073.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70.5,4.53,0.1118,2
user_03944,2025-06-15,1997-09-14,1,Male,NJ,17341.27,40235.0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,28.5,0.77,0.431,7
user_03945,2016-05-02,1967-07-27,1,Female,CA,35999.19,157209.28,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58.7,9.89,0.229,3
user_03946,2024-08-17,2003-01-22,1,Female,FL,24788.22,113542.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,23.2,1.6,0.2183,2
user_03947,2025-02-22,1985-10-11,1,Male,PA,25079.02,108971.26,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,40.4,1.08,0.2301,4
user_03948,2012-02-20,1955-09-22,1,Female,AZ,81325.66,857278.12,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,70.5,14.09,0.0949,4
user_03949,2018-07-18,1995-06-27,1,Male,NY,83717.27,2160314.52,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,30.7,7.68,0.0388,8
user_03950,2024-02-09,1985-05-17,1,Female,AZ,163430.52,670831.73,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,40.8,2.12,0.2436,3
user_03951,2016-03-28,1993-03-31,1,Female,CA,159393.71,1040715.17,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,33.0,9.98,0.1532,3
user_03952,2020-05-18,1967-10-25,1,Female,ME,36616.36,86362.47,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,58.4,5.85,0.424,7
user_03953,2017-12-14,1981-01-11,0,,WV,1362651.64,13942890.24,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,45.2,8.27,0.0977,3
user_03954,2012-09-10,1974-07-27,1,Female,NJ,289051.49,856296.86,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,51.7,13.53,0.3376,5
user_03955,2022-04-13,1957-02-04,1,Female,IL,20427.76,1021387.8,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,69.1,3.94,0.02,5
user_03956,2016-05-09,1978-03-05,1,Male,MA,52382.94,61681.82,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48.0,9.87,0.8492,2
user_03957,2013-09-18,1967-07-09,1,,NM,4152.4,103714.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.7,12.51,0.04,1
user_03958,2019-08-02,1999-05-01,1,Female,NY,46496.25,460516.83,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26.9,6.64,0.101,3
