alpha_key,control_flag,BT_Transaction_Amount,BT_flag,nsegments,BT_Transaction_Date
user_04517,1,0.0,0,"['1000008', '1000003']",2025-09-27
user_04518,0,0.0,0,"['1000002', '1000007', '1000038']",2025-04-04
user_04519,1,0.0,0,"['1000012', '1000007', '1000002']",2025-09-18
user_04520,1,0.0,0,"['1000011', '1000008', '1000023', '1000003']",2025-07-02
user_04521,0,0.0,0,"['1000002', '1000014', '1000024', '1000009', '1000027', '1000030']",2025-01-03
user_04522,0,1105.47,1,"['1000034', '1000007', '1000022', '1000017']",2025-04-09
user_04523,0,0.0,0,"['1000013', '1000000', '1000026', '1000039']",2025-10-10
user_04524,0,10389.41,1,"['1000008', '1000039', '1000003', '1000037']",2025-09-20
user_04525,0,0.0,0,"['1000015', '1000019', '1000014']",2025-05-29
user_04526,0,0.0,0,"['1000038', '1000000', '1000008']",2025-12-27
user_04527,0,2174.46,1,"['1000032', '1000003']",2025-07-04
user_04528,1,0.0,0,"['1000014', '1000011', '1000028']",2025-01-05
user_04529,0,0.0,0,"['1000035', '1000005', '1000021', '1000012', '1000019']",2025-12-19
user_04530,0,0.0,0,"['1000004', '1000005', '1000012', '1000000']",2025-01-09
user_04531,1,0.0,0,"['1000022', '1000003', '1000035', '1000031']",2025-12-02
user_04532,0,0.0,0,"['1000017', '1000033', '1000039']",2025-01-28
user_04533,0,0.0,0,"['1000026', '1000017', '1000008']",2025-05-20
user_04534,0,0.0,0,"['1000028', '1000022', '1000009', '1000010', '1000004', '1000027']",2025-01-20
user_04535,1,0.0,0,"['1000032', '1000000', '1000002']",2025-09-16
user_04536,0,0.0,0,"['1000039', '1000003', '1000024', '1000009']",2025-04-22
user_04537,0,0.0,0,"['1000011', '1000002']",2025-07-07
user_04538,1,0.0,0,"['1000002', '1000014']",2025-03-11
user_04539,0,15091.08,1,"['1000007', '1000027', '1000038']",2025-10-28
user_04540,1,0.0,0,"['1000028', '1000008', '1000009', '1000003', '1000021', '1000033']",2025-06-18
user_04541,1,0.0,0,"['1000019', '1000003', '1000008']",2025-04-27
user_04542,0,0.0,0,"['1000020', '1000031', '1000007', '1000003']",2025-01-09
user_04543,0,0.0,0,"['1000034', '1000014', '1000026']",2025-06-21
user_04544,0,0.0,0,"['1000007', '1000036', '1000023', '1000003']",2025-09-22
user_04545,1,0.0,0,"['1000013', '1000005', '1000030', '1000026']",2025-02-11
user_04546,0,0.0,0,"['1000009', '1000006', '1000031', '1000012']",2025-07-05
user_04547,1,0.0,0,"['1000023', '1000005', '1000006']",2025-12-05
user_04548,0,0.0,0,"['1000036', '1000024', '1000001']",2025-11-13
user_04549,1,0.0,0,"['1000009', '1000007', '1000004', '1000039', '1000002']",2025-11-25
user_04550,1,0.0,0,"['1000006', '1000030', '1000002', '1000007']",2025-11-24
user_04551,0,2501.32,1,"['1000018', '1000006', '1000008']",2025-04-11
user_04552,1,0.0,0,"['1000013', '1000037', '1000032']",2025-02-28
user_04553,0,7632.45,1,"['1000002', '1000014']",2025-08-01
user_04554,1,0.0,0,"['1000019', '1000006', '1000005', '1000015']",2025-09-19
user_04555,0,7314.73,1,"['1000008', '1000034', '1000003']",2025-05-19
user_04556,0,0.0,0,"['1000000', '1000033']",2025-03-26
user_04557,0,0.0,0,"['1000033', '1000008', '1000025']",2025-02-26
user_04558,1,0.0,0,"['1000030', '1000005', '1000019', '1000024']",2025-07-05
user_04559,0,0.0,0,"['1000007', '1000036', '1000038', '1000009', '1000001', '1000035']",2025-01-17
user_04560,0,0.0,0,"['1000011', '1000002', '1000023', '1000021']",2025-09-07
user_04561,1,0.0,0,"['1000002', '1000005', '1000031', '1000038']",2025-10-28
user_04562,1,3764.25,1,"['1000008', '1000002', '1000007', '1000010', '1000006']",2025-10-30
user_04563,0,0.0,0,"['1000016', '1000000', '1000028']",2025-04-16
user_04564,1,0.0,0,"['1000030', '1000027', '1000006', '1000017']",2025-02-06
user_04565,0,0.0,0,"['1000007', '1000023']",2025-07-08
user_04566,0,0.0,0,"['1000030', '1000029']",2025-09-28
user_04567,1,0.0,0,"['1000004', '1000019', '1000005', '1000017']",2025-11-26
user_04568,0,9550.48,1,"['1000007', '1000027', '1000036']",2025-02-13
user_04569,0,0.0,0,"['1000005', '1000032', '1000024', '1000013']",2025-01-08
user_04570,1,0.0,0,"['1000011', '1000006', '1000004', '1000001']",2025-02-21
user_04571,0,0.0,0,"['1000022', '1000004']",2025-07-19
user_04572,1,0.0,0,"['1000009', '1000033', '1000020']",2025-03-02
user_04573,0,0.0,0,"['1000003', '1000024', '1000004', '1000026']",2025-12-15
user_04574,0,5054.82,1,"['1000001', '1000002', '1000036', '1000005']",2025-05-07
user_04575,1,0.0,0,"['1000003', '1000004', '1000007', '1000030', '1000000']",2025-10-23
user_04576,0,13886.6,1,"['1000031', '1000005', '1000001']",2025-04-29
user_04577,1,0.0,0,"['1000000', '1000033', '1000011', '1000016', '1000012']",2025-03-22
user_04578,0,4651.82,1,"['1000026', '1000034', '1000018']",2025-02-01
user_04579,1,0.0,0,"['1000030', '1000000']",2025-03-15
user_04580,0,0.0,0,"['1000009', '1000016', '1000004', '1000003']",2025-10-02
user_04581,0,2155.11,1,"['1000002', '1000005', '1000029']",2025-10-06
user_04582,0,0.0,0,"['1000000', '1000016']",2025-09-01
user_04583,0,0.0,0,"['1000001', '1000015', '1000005']",2025-01-30
user_04584,0,0.0,0,"['1000003', '1000009', '1000004', '1000007', '1000017']",2025-04-28
user_04585,0,0.0,0,"['1000036', '1000017', '1000010', '1000013', '1000009', '1000015']",2025-08-07
user_04586,0,0.0,0,"['1000009', '1000027', '1000007', '1000002', '1000018', '1000029']",2025-12-08
user_04587,0,0.0,0,"['1000005', '1000018', '1000039']",2025-03-27
user_04588,0,0.0,0,"['1000002', '1000011', '1000006', '1000027']",2025-03-10
user_04589,0,6932.09,1,"['1000006', '1000024', '1000003', '1000001', '1000002']",2025-11-03
user_04590,1,0.0,0,"['1000005', '1000030', '1000003']",2025-06-20
user_04591,0,9547.1,1,"['1000000', '1000031', '1000007']",2025-05-19
user_04592,0,0.0,0,"['1000015', '1000001', '1000034']",2025-05-21
user_04593,1,0.0,0,"['1000010', '1000001', '1000018', '1000007']",2025-06-01
user_04594,1,0.0,0,"['1000007', '1000008', '1000010', '1000017']",2025-06-26
user_04595,0,0.0,0,"['1000002', '1000025', '1000000']",2025-10-17
user_04596,0,981.68,1,"['1000021', '1000003']",2025-09-09
user_04597,1,0.0,0,"['1000008', '1000013', '1000018', '1000027']",2025-02-02
user_04598,1,0.0,0,"['1000010', '1000032', '1000037', '1000038']",2025-02-18
user_04599,0,0.0,0,"['1000006', '1000000', '1000022']",2025-08-08
user_04600,0,0.0,0,"['1000005', '1000026', '1000000']",2025-11-03
user_04601,0,888.74,1,"['1000026', '1000001', '1000032', '1000019', '1000003', '1000010']",2025-12-18
user_04602,0,0.0,0,"['1000010', '1000032', '1000011', '1000013']",2025-11-23
user_04603,0,0.0,0,"['1000006', '1000023', '1000001', '1000038']",2025-08-26
user_04604,0,1667.13,1,"['1000016', '1000030', '1000026', '1000004']",2025-03-28
user_04605,1,0.0,0,"['1000005', '1000004', '1000000', '1000029', '1000012', '1000018']",2025-01-30
user_04606,0,0.0,0,"['1000009', '1000002', '1000008']",2025-09-26
user_04607,1,0.0,0,"['1000005', '1000033', '1000022']",2025-11-28
user_04608,1,0.0,0,"['1000003', '1000022', '1000012']",2025-05-28
user_04609,0,0.0,0,"['1000001', '1000002', '1000028', '1000029', '1000017']",2025-02-17
user_04610,0,0.0,0,"['1000000', '1000006']",2025-09-25
user_04611,1,0.0,0,"['1000008', '1000005', '1000014']",2025-05-15
user_04612,0,0.0,0,"['1000001', '1000000', '1000015']",2025-08-21
user_04613,0,0.0,0,"['1000005', '1000021', '1000026', '1000016']",2025-03-08
user_04614,1,2583.42,1,"['1000039', '1000018', '1000026', '1000027']",2025-05-11
user_04615,1,0.0,0,"['1000007', '1000008', '1000006']",2025-09-21
user_04616,1,1843.98,1,"['1000014', '1000007', '1000039']",2025-11-09
user_04617,0,9829.33,1,"['1000016', '1000006', '1000010', '1000026', '1000028']",2025-04-07
user_04618,0,0.0,0,"['1000018', '1000000']",2025-10-19
user_04619,0,0.0,0,"['1000032', '1000034', '1000020', '1000000']",2025-04-06
user_04620,1,0.0,0,"['1000037', '1000001', '1000002']",2025-09-26
user_04621,0,0.0,0,"['1000017', '1000009', '1000025', '1000000', '1000018', '1000032']",2025-05-31
user_04622,0,0.0,0,"['1000031', '1000003', '1000006']",2025-09-14
user_04623,0,0.0,0,"['1000002', '1000025', '1000017', '1000009']",2025-04-15
user_04624,1,0.0,0,"['1000005', '1000027']",2025-01-31
user_04625,0,0.0,0,"['1000027', '1000009', '1000002']",2025-10-14
user_04626,0,0.0,0,"['1000009', '1000033', '1000015', '1000025']",2025-01-03
user_04627,1,0.0,0,"['1000005', '1000006', '1000002', '1000003']",2025-07-12
user_04628,1,0.0,0,"['1000012', '1000007', '1000030', '1000004', '1000001']",2025-01-22
user_04629,1,0.0,0,"['1000005', '1000021', '1000017', '1000032']",2025-07-22
user_04630,1,0.0,0,"['1000005', '1000009', '1000003', '1000004']",2025-02-09
user_04631,0,0.0,0,"['1000007', '1000022', '1000030', '1000006', '1000034']",2025-02-28
user_04632,1,0.0,0,"['1000026', '1000021', '1000008']",2025-12-26
user_04633,1,0.0,0,"['1000006', '1000023', '1000001', '1000012', '1000019']",2025-11-30
user_04634,0,0.0,0,"['1000014', '1000001', '1000008']",2025-06-12
user_04635,1,1704.48,1,"['1000003', '1000027', '1000034']",2025-05-08
user_04636,1,0.0,0,"['1000006', '1000000', '1000033', '1000030', '1000027']",2025-09-11
user_04637,0,0.0,0,"['1000007', '1000001']",2025-05-18
user_04638,1,0.0,0,"['1000038', '1000009', '1000007']",2025-02-25
user_04639,1,0.0,0,"['1000026', '1000020']",2025-03-30
user_04640,1,0.0,0,"['1000000', '1000037', '1000013', '1000003']",2025-08-14
user_04641,1,0.0,0,"['1000000', '1000013', '1000015', '1000001']",2025-12-17
user_04642,0,0.0,0,"['1000012', '1000008']",2025-08-27
user_04643,1,0.0,0,"['1000008', '1000038', '1000005']",2025-08-10
user_04644,1,0.0,0,"['1000033', '1000006', '1000003']",2025-10-14
user_04645,0,0.0,0,"['1000003', '1000036', '1000000']",2025-01-23
user_04646,0,0.0,0,"['1000004', '1000006']",2025-08-16
user_04647,1,0.0,0,"['1000019', '1000007', '1000000']",2025-03-12
user_04648,1,0.0,0,"['1000011', '1000033', '1000039', '1000006', '1000002']",2025-06-03
user_04649,0,0.0,0,"['1000001', '1000032', '1000024', '1000017']",2025-06-25
user_04650,0,0.0,0,"['1000009', '1000006', '1000010']",2025-09-24
user_04651,0,0.0,0,"['1000004', '1000002', '1000038']",2025-03-10
user_04652,1,0.0,0,"['1000039', '1000025']",2025-12-15
user_04653,1,0.0,0,"['1000030', '1000002', '1000001']",2025-08-09
user_04654,0,0.0,0,"['1000001', '1000024', '1000037']",2025-05-08
user_04655,0,0.0,0,"['1000019', '1000003', '1000029', '1000013', '1000001', '1000008']",2025-04-23
user_04656,0,0.0,0,"['1000012', '1000024', '1000005', '1000032']",2025-02-07
user_04657,1,560.75,1,"['1000005', '1000039', '1000002', '1000029']",2025-05-08
user_04658,0,0.0,0,"['1000002', '1000025']",2025-02-12
user_04659,1,0.0,0,"['1000031', '1000006', '1000002', '1000039']",2025-10-15
user_04660,0,0.0,0,"['1000038', '1000025', '1000007', '1000002', '1000008', '1000023']",2025-10-17
user_04661,0,0.0,0,"['1000003', '1000000']",2025-07-11
user_04662,0,0.0,0,"['1000034', '1000021', '1000036', '1000011', '1000005']",2025-12-19
user_04663,1,0.0,0,"['1000034', '1000039', '1000000']",2025-02-11
user_04664,0,1730.06,1,"['1000006', '1000007', '1000002', '1000004']",2025-11-17
user_04665,0,0.0,0,"['1000000', '1000021', '1000002']",2025-05-16
user_04666,0,0.0,0,"['1000033', '1000015', '1000007', '1000028']",2025-10-04
user_04667,1,0.0,0,"['1000019', '1000025', '1000032']",2025-11-24
user_04668,0,0.0,0,"['1000028', '1000026', '1000023', '1000007']",2025-02-16
user_04669,1,0.0,0,"['1000019', '1000013', '1000037', '1000010']",2025-11-05
user_04670,1,0.0,0,"['1000004', '1000009', '1000008', '1000018']",2025-12-29
user_04671,1,0.0,0,"['1000036', '1000005', '1000038', '1000026']",2025-10-05
user_04672,1,0.0,0,"['1000003', '1000005']",2025-02-23
user_04673,1,0.0,0,"['1000034', '1000028', '1000002', '1000015']",2025-11-04
user_04674,0,0.0,0,"['1000005', '1000017', '1000003']",2025-04-12
user_04675,1,0.0,0,"['1000007', '1000012', '1000004', '1000025']",2025-02-03
user_04676,1,0.0,0,"['1000028', '1000018']",2025-08-23
user_04677,1,0.0,0,"['1000034', '1000027', '1000000', '1000001']",2025-02-14
user_04678,1,0.0,0,"['1000019', '1000023', '1000038']",2025-07-27
user_04679,0,0.0,0,"['1000000', '1000004', '1000029', '1000033', '1000009', '1000031']",2025-01-07
user_04680,0,0.0,0,"['1000009', '1000027', '1000036', '1000005']",2025-09-28
user_04681,1,2257.55,1,"['1000005', '1000036']",2025-02-15
user_04682,0,0.0,0,"['1000008', '1000000', '1000010', '1000017']",2025-09-02
user_04683,0,0.0,0,"['1000004', '1000023', '1000002']",2025-10-28
user_04684,0,1908.37,1,"['1000004', '1000012', '1000031']",2025-02-05
user_04685,1,1863.5,1,"['1000011', '1000030', '1000001']",2025-01-14
user_04686,1,0.0,0,"['1000007', '1000008', '1000028', '1000016', '1000027']",2025-11-17
user_04687,0,0.0,0,"['1000006', '1000036', '1000028', '1000034', '1000005', '1000000']",2025-06-19
user_04688,0,1362.8,1,"['1000016', '1000009', '1000026', '1000001', '1000015', '1000003']",2025-07-04
user_04689,0,1023.3,1,"['1000010', '1000003', '1000034']",2025-04-01
user_04690,0,0.0,0,"['1000003', '1000014']",2025-06-23
user_04691,1,0.0,0,"['1000000', '1000003', '1000009', '1000012', '1000005']",2025-10-31
user_04692,0,0.0,0,"['1000023', '1000032', '1000025']",2025-11-05
user_04693,0,814.82,1,"['1000001', '1000009', '1000002', '1000008']",2025-10-21
user_04694,0,0.0,0,"['1000030', '1000000', '1000005', '1000029', '1000008', '1000004']",2025-04-16
user_04695,0,0.0,0,"['1000036', '1000003', '1000027']",2025-10-07
user_04696,0,0.0,0,"['1000003', '1000037', '1000027']",2025-06-14
user_04697,0,0.0,0,"['1000005', '1000039', '1000002', '1000031', '1000021']",2025-05-19
user_04698,0,16433.35,1,"['1000003', '1000012', '1000000', '1000014']",2025-04-30
user_04699,0,0.0,0,"['1000014', '1000008', '1000029', '1000035', '1000012', '1000020']",2025-12-04
user_04700,0,20159.74,1,"['1000002', '1000039', '1000031', '1000036']",2025-03-05
user_04701,0,5797.53,1,"['1000026', '1000006', '1000004']",2025-11-23
user_04702,1,0.0,0,"['1000010', '1000001', '1000013', '1000007', '1000023']",2025-11-29
user_04703,0,0.0,0,"['1000017', '1000004', '1000024', '1000006', '1000009']",2025-08-26
user_04704,1,0.0,0,"['1000003', '1000006', '1000005', '1000000', '1000009', '1000032']",2025-01-10
user_04705,1,0.0,0,"['1000003', '1000006', '1000000', '1000001']",2025-08-12
user_04706,1,0.0,0,"['1000007', '1000009', '1000024', '1000025']",2025-02-12
user_04707,0,0.0,0,"['1000034', '1000002', '1000003']",2025-05-03
user_04708,1,0.0,0,"['1000009', '1000015', '1000010']",2025-01-28
user_04709,1,0.0,0,"['1000038', '1000010', '1000036', '1000039', '1000008', '1000002']",2025-09-26
user_04710,0,0.0,0,"['1000006', '1000007', '1000033', '1000037', '1000003', '1000000']",2025-06-26
user_04711,1,0.0,0,"['1000029', '1000013', '1000025', '1000006']",2025-12-09
user_04712,0,0.0,0,"['1000003', '1000005', '1000000', '1000007', '1000001', '1000009']",2025-09-07
user_04713,0,0.0,0,"['1000027', '1000000', '1000033']",2025-04-26
user_04714,0,1551.22,1,"['1000002', '1000019', '1000004', '1000030', '1000000']",2025-10-10
user_04715,1,0.0,0,"['1000008', '1000037', '1000002', '1000025']",2025-04-15
user_04716,1,0.0,0,"['1000023', '1000006', '1000001', '1000029']",2025-04-09
user_04717,0,7305.34,1,"['1000034', '1000002', '1000030', '1000029']",2025-04-07
user_04718,0,0.0,0,"['1000014', '1000027', '1000000', '1000009']",2025-09-17
user_04719,1,1224.54,1,"['1000038', '1000026', '1000005', '1000017', '1000004']",2025-12-25
user_04720,0,0.0,0,"['1000004', '1000003', '1000012']",2025-11-08
user_04721,0,0.0,0,"['1000006', '1000026', '1000033', '1000009', '1000003']",2025-07-17
user_04722,1,0.0,0,"['1000039', '1000000', '1000012']",2025-01-04
user_04723,0,0.0,0,"['1000004', '1000036', '1000006']",2025-12-20
user_04724,1,0.0,0,"['1000037', '1000038', '1000036', '1000027']",2025-05-20
user_04725,1,0.0,0,"['1000024', '1000037', '1000004', '1000028', '1000002']",2025-08-14
user_04726,0,0.0,0,"['1000007', '1000008', '1000039', '1000006', '1000013', '1000018']",2025-06-04
user_04727,1,0.0,0,"['1000020', '1000002', '1000013']",2025-04-18
user_04728,0,0.0,0,"['1000018', '1000034']",2025-04-21
user_04729,0,0.0,0,"['1000037', '1000004', '1000021', '1000009']",2025-08-03
user_04730,1,0.0,0,"['1000024', '1000030', '1000000', '1000032', '1000005']",2025-06-06
user_04731,0,0.0,0,"['1000038', '1000008', '1000031', '1000003', '1000011', '1000001']",2025-02-26
user_04732,1,0.0,0,"['1000024', '1000036', '1000030', '1000020', '1000002']",2025-05-18
user_04733,1,0.0,0,"['1000039', '1000006', '1000017', '1000005']",2025-06-13
user_04734,0,801.44,1,"['1000029', '1000007', '1000000', '1000014', '1000005']",2025-08-17
user_04735,0,0.0,0,"['1000035', '1000026', '1000037']",2025-06-11
user_04736,0,8569.72,1,"['1000007', '1000019', '1000009', '1000034', '1000006', '1000005']",2025-03-13
user_04737,1,0.0,0,"['1000009', '1000033', '1000004', '1000019']",2025-07-30
user_04738,1,0.0,0,"['1000006', '1000001', '1000037']",2025-11-02
user_04739,0,0.0,0,"['1000027', '1000037', '1000008', '1000025']",2025-05-22
user_04740,1,0.0,0,"['1000019', '1000017', '1000000', '1000001', '1000003']",2025-08-20
user_04741,1,0.0,0,"['1000024', '1000027', '1000018']",2025-06-16
user_04742,0,0.0,0,"['1000003', '1000026']",2025-04-19
user_04743,1,0.0,0,"['1000002', '1000033', '1000007', '1000023']",2025-11-16
user_04744,1,0.0,0,"['1000003', '1000006', '1000009', '1000001', '1000012', '1000002']",2025-12-18
user_04745,1,0.0,0,"['1000035', '1000008', '1000014', '1000026']",2025-03-07
user_04746,0,0.0,0,"['1000001', '1000022']",2025-08-16
user_04747,0,0.0,0,"['1000034', '1000008', '1000000', '1000004']",2025-12-03
user_04748,0,0.0,0,"['1000036', '1000002']",2025-07-16
user_04749,1,0.0,0,"['1000000', '1000036', '1000031']",2025-07-16
user_04750,1,0.0,0,"['1000009', '1000000']",2025-12-17
user_04751,0,0.0,0,"['1000015', '1000029', '1000005', '1000003']",2025-08-18
user_04752,0,0.0,0,"['1000034', '1000026', '1000008']",2025-11-06
user_04753,0,3027.27,1,"['1000034', '1000016']",2025-02-08
user_04754,0,0.0,0,"['1000036', '1000002', '1000008']",2025-08-04
user_04755,0,0.0,0,"['1000020', '1000008', '1000006', '1000021']",2025-02-23
user_04756,0,0.0,0,"['1000016', '1000005', '1000008']",2025-03-16
user_04757,0,0.0,0,"['1000022', '1000017']",2025-09-25
user_04758,1,0.0,0,"['1000009', '1000005', '1000002', '1000030']",2025-11-14
user_04759,0,0.0,0,"['1000029', '1000016', '1000014', '1000002', '1000008']",2025-11-25
user_04760,0,0.0,0,"['1000009', '1000004', '1000002', '1000035', '1000016']",2025-10-07
user_04761,0,7824.94,1,"['1000031', '1000020', '1000029', '1000004']",2025-07-09
user_04762,0,0.0,0,"['1000002', '1000016', '1000012', '1000001']",2025-06-08
user_04763,0,0.0,0,"['1000016', '1000003', '1000002', '1000039', '1000013']",2025-03-03
user_04764,0,0.0,0,"['1000006', '1000001', '1000035', '1000036']",2025-10-14
user_04765,1,0.0,0,"['1000005', '1000008', '1000018', '1000002']",2025-10-18
user_04766,0,0.0,0,"['1000012', '1000004']",2025-02-16
user_04767,0,0.0,0,"['1000004', '1000016', '1000006']",2025-12-01
user_04768,1,0.0,0,"['1000013', '1000005', '1000009']",2025-05-01
user_04769,0,19708.07,1,"['1000035', '1000009', '1000010']",2025-09-02
user_04770,0,0.0,0,"['1000009', '1000031', '1000020', '1000000', '1000002', '1000014']",2025-02-16
user_04771,0,0.0,0,"['1000025', '1000002', '1000010']",2025-03-08
user_04772,1,0.0,0,"['1000018', '1000008', '1000021', '1000006']",2025-08-09
user_04773,0,0.0,0,"['1000017', '1000025', '1000037', '1000018', '1000007', '1000023']",2025-05-31
user_04774,1,0.0,0,"['1000028', '1000008', '1000007', '1000003']",2025-01-10
user_04775,1,0.0,0,"['1000020', '1000008', '1000002']",2025-12-10
user_04776,0,983.59,1,"['1000013', '1000039', '1000001', '1000010', '1000036', '1000037']",2025-11-20
user_04777,1,0.0,0,"['1000006', '1000003', '1000008']",2025-03-11
